RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,LateralForce,Index,FY
25,12,0,-248,-11.727,16.79,397.36,A2356raw14.mat_Line1680,585.084656303408
25,12,0,-245.93,-11.793,16.8,386.19,A2356raw14.mat_Line1681,579.76110379901
25,12,0,-245.58,-11.846,16.81,378.89,A2356raw14.mat_Line1682,578.848886281303
25,12,0,-243.32,-11.89,16.82,378.26,A2356raw14.mat_Line1683,573.055950264529
25,12,0,-243.91,-11.917,16.83,384.62,A2356raw14.mat_Line1684,574.5557864975
25,12,0,-244.47,-11.944,16.84,395.17,A2356raw14.mat_Line1685,575.979482638931
25,12,0,-245.66,-11.98,16.85,407.58,A2356raw14.mat_Line1686,579.012970824704
25,12,0,-246.94,-11.986,16.86,417.96,A2356raw14.mat_Line1687,582.288330844801
25,12,0,-248.19,-12.007,16.87,423.85,A2356raw14.mat_Line1688,585.484996484005
25,12,0,-247.85,-12.009,16.88,423.53,A2356raw14.mat_Line1689,584.612917438483
25,12,0,-248.02,-11.997,16.89,417.5,A2356raw14.mat_Line1690,585.052259488488
25,12,0,-247.73,-11.982,16.9,406.64,A2356raw14.mat_Line1691,584.313549721388
25,12,0,-246.15,-11.966,16.91,394.7,A2356raw14.mat_Line1692,580.271400386774
25,12,0,-244.61,-11.954,16.92,386.34,A2356raw14.mat_Line1693,576.334513926565
25,12,0,-243.13,-11.931,16.93,383.87,A2356raw14.mat_Line1694,572.558172556804
25,12,0,-242.82,-11.93,16.94,389,A2356raw14.mat_Line1695,571.766503540762
25,12,0,-243.74,-11.91,16.95,398.79,A2356raw14.mat_Line1696,574.123336611375
25,12,0,-244.02,-11.913,16.96,410.13,A2356raw14.mat_Line1697,574.838197133771
25,12,0,-245.84,-11.916,16.97,420.05,A2356raw14.mat_Line1698,579.492977852565
25,12,0,-247.07,-11.906,16.98,425.94,A2356raw14.mat_Line1699,582.645637030536
25,12,0,-247.5,-11.913,16.99,426.72,A2356raw14.mat_Line1700,583.745183344007
25,12,0,-247.39,-11.909,17,421.58,A2356raw14.mat_Line1701,583.464551591148
25,12,0,-246.86,-11.911,17.01,411.51,A2356raw14.mat_Line1702,582.106187595667
25,12,0,-245.29,-11.901,17.02,399.39,A2356raw14.mat_Line1703,578.089995457845
25,12,0,-244.71,-11.903,17.03,389.31,A2356raw14.mat_Line1704,576.605628833
25,12,0,-243.85,-11.896,17.04,384.96,A2356raw14.mat_Line1705,574.408729742399
25,12,0,-243.1,-11.868,17.05,387.59,A2356raw14.mat_Line1706,572.500434777243
25,12,0,-243.56,-11.853,17.06,395.67,A2356raw14.mat_Line1707,573.680476881941
25,12,0,-244.68,-11.815,17.07,407.15,A2356raw14.mat_Line1708,576.555715411712
25,12,0,-245.51,-11.783,17.08,418.94,A2356raw14.mat_Line1709,578.689170058363
25,12,0,-247.05,-11.741,17.09,427.61,A2356raw14.mat_Line1710,582.645615025199
25,12,0,-247.46,-11.682,17.1,431.3,A2356raw14.mat_Line1711,583.714862268097
25,12,0,-246.89,-11.618,17.11,428.34,A2356raw14.mat_Line1712,582.274837162952
25,12,0,-245.94,-11.552,17.12,419.47,A2356raw14.mat_Line1713,579.863061835554
25,12,0,-244.8,-11.468,17.13,407.69,A2356raw14.mat_Line1714,576.972574133027
25,12,0,-244.04,-11.376,17.14,395.92,A2356raw14.mat_Line1715,575.058722442235
25,12,0,-243.23,-11.287,17.15,388.65,A2356raw14.mat_Line1716,573.017299263753
25,12,0,-242.99,-11.19,17.16,388.52,A2356raw14.mat_Line1717,572.436561534345
25,12,0,-246.58,-11.092,17.17,549.99,A2356raw15.mat_Line1718,581.657716014168
25,12,0,-243.84,-11.002,17.18,405.46,A2356raw14.mat_Line1719,574.675101400277
25,12,0,-245.06,-10.912,17.19,417.11,A2356raw14.mat_Line1720,577.82912752478
25,12,0,-245.99,-10.829,17.2,426.41,A2356raw14.mat_Line1721,580.24107937972
25,12,0,-247.18,-10.736,17.21,431.83,A2356raw14.mat_Line1722,583.325618782945
25,12,0,-247.21,-10.66,17.22,430.9,A2356raw14.mat_Line1723,583.431500679126
25,12,0,-245.83,-10.584,17.23,424.53,A2356raw14.mat_Line1724,579.923791840654
25,12,0,-244.69,-10.497,17.24,414.61,A2356raw14.mat_Line1725,577.038027263419
25,12,0,-243.09,-10.431,17.25,404.53,A2356raw14.mat_Line1726,572.969705066568
25,12,0,-241.13,-10.356,17.26,397.57,A2356raw14.mat_Line1727,567.989524177197
25,12,0,-240.53,-10.286,17.27,396.19,A2356raw14.mat_Line1728,566.484938610442
25,12,0,-241.14,-10.218,17.28,400.22,A2356raw14.mat_Line1729,568.070296127669
25,12,0,-242.07,-10.147,17.29,408.9,A2356raw14.mat_Line1730,570.476044892153
25,12,0,-242.98,-10.086,17.3,419.75,A2356raw14.mat_Line1731,572.828599733968
25,12,0,-244.27,-10.016,17.31,429.67,A2356raw14.mat_Line1732,576.159837682604
25,12,0,-245.52,-9.947,17.32,436.95,A2356raw14.mat_Line1733,579.391801323618
25,12,0,-246.11,-9.874,17.33,438.66,A2356raw14.mat_Line1734,580.936479328725
25,12,0,-243.99,-9.725,17.35,423.92,A2356raw14.mat_Line1736,575.571624949168
25,12,-0,-242.59,-9.656,17.36,413.22,A2356raw14.mat_Line1737,572.019831494991
25,12,0,-244.19,-9.567,17.37,536.81,A2356raw15.mat_Line1738,576.157079512632
25,12,0,-240.05,-9.492,17.38,403.44,A2356raw14.mat_Line1739,565.602586768903
25,12,0,-241.32,-9.416,17.39,407.48,A2356raw14.mat_Line1740,568.884328141771
25,12,0,-242.08,-9.336,17.4,415.84,A2356raw14.mat_Line1741,570.866915436255
25,12,0,-243.37,-9.251,17.41,426.08,A2356raw14.mat_Line1742,574.210964525043
25,12,0,-244.86,-9.169,17.42,436.46,A2356raw14.mat_Line1743,578.070375420323
25,12,0,-245.54,-9.082,17.43,442.97,A2356raw14.mat_Line1744,579.859516374045
25,12,0,-246.45,-9.009,17.44,445.31,A2356raw14.mat_Line1745,582.233417603144
25,12,0,-246.05,-8.903,17.45,441.59,A2356raw14.mat_Line1746,581.264682760889
25,12,0,-245.22,-8.82,17.46,432.6,A2356raw14.mat_Line1747,579.181295027995
25,12,0,-243.73,-8.736,17.47,422.52,A2356raw14.mat_Line1748,575.40833448606
25,12,0,-242.38,-8.638,17.48,414.31,A2356raw14.mat_Line1749,572.00594853212
25,12,0,-241.96,-8.552,17.49,411.2,A2356raw14.mat_Line1750,570.980549495462
25,12,0,-241.85,-8.482,17.5,413.54,A2356raw14.mat_Line1751,570.7403474944
25,12,0,-248.99,-8.399,17.51,545.33,A2356raw15.mat_Line1752,589.11707935083
25,12,0,-244.33,-8.315,17.52,430.45,A2356raw14.mat_Line1753,577.198318466395
25,12,0,-244.82,-8.23,17.53,440.37,A2356raw14.mat_Line1754,578.509685127235
25,12,0,-245.66,-8.154,17.54,447.95,A2356raw14.mat_Line1755,580.715666377537
25,12,0,-245.93,-8.074,17.55,451.07,A2356raw14.mat_Line1756,581.462514492378
25,12,0,-245.92,-7.998,17.56,447.79,A2356raw14.mat_Line1757,581.488600417232
25,12,0,-245.17,-7.935,17.57,439.42,A2356raw14.mat_Line1758,579.605868746318
25,12,0,-244.12,-7.858,17.58,428.58,A2356raw14.mat_Line1759,576.964392341831
25,12,-0,-242.99,-7.793,17.59,419.27,A2356raw14.mat_Line1760,574.111564671222
25,12,0,-242.12,-7.722,17.6,415.24,A2356raw14.mat_Line1761,571.931975282873
25,12,0,-241.68,-7.639,17.61,416.48,A2356raw14.mat_Line1762,570.864963031106
25,12,0,-242.96,-7.567,17.62,423.78,A2356raw14.mat_Line1763,574.201112876453
25,12,-0,-249.8,-7.488,17.63,543.16,A2356raw15.mat_Line1764,591.852501184739
25,12,0,-244.9,-7.411,17.64,443.78,A2356raw14.mat_Line1765,579.303659687821
25,12,0,-245.99,-7.338,17.65,451.68,A2356raw14.mat_Line1766,582.164828228472
25,12,0,-250.13,-7.242,17.66,533.37,A2356raw15.mat_Line1767,592.908362154683
25,12,0,-246.4,-7.191,17.67,452.75,A2356raw14.mat_Line1768,583.343024619962
25,12,0,-245.04,-7.099,17.68,444.53,A2356raw14.mat_Line1769,579.92480699919
25,12,0,-244.42,-7.02,17.69,434.15,A2356raw14.mat_Line1770,578.400844904169
25,12,0,-242.27,-6.926,17.7,424.53,A2356raw14.mat_Line1771,572.962824642921
25,12,0,-241.81,-6.854,17.71,419.58,A2356raw14.mat_Line1772,571.848138417932
25,12,0,-241.12,-6.764,17.72,420.21,A2356raw14.mat_Line1773,570.161815288726
25,12,0,-241.6,-6.672,17.73,425.8,A2356raw14.mat_Line1774,571.48233137175
25,12,0,-243.49,-6.589,17.74,434.17,A2356raw14.mat_Line1775,576.420397619093
25,12,0,-244.57,-6.515,17.75,444.1,A2356raw14.mat_Line1776,579.274320745013
25,12,0,-245.62,-6.417,17.76,452.32,A2356raw14.mat_Line1777,582.081628358171
25,12,0,-246.69,-6.344,17.77,457.57,A2356raw14.mat_Line1778,584.918981786855
25,12,0,-246.28,-6.264,17.78,458.66,A2356raw14.mat_Line1779,583.952413069811
25,12,0,-245.57,-6.18,17.79,453.39,A2356raw14.mat_Line1780,582.219713331448
25,12,0,-243.73,-6.105,17.8,443.78,A2356raw14.mat_Line1781,577.569303962382
25,12,0,-242.27,-6.024,17.81,432.6,A2356raw14.mat_Line1782,573.909955500068
25,12,0,-241.77,-5.943,17.82,425.64,A2356raw14.mat_Line1783,572.72359841091
25,12,0,-241.82,-5.859,17.83,423.93,A2356raw14.mat_Line1784,572.958345450851
25,12,0,-243.44,-5.782,17.84,427.97,A2356raw14.mat_Line1785,577.22881029973
25,12,0,-244.59,-5.713,17.85,434.93,A2356raw14.mat_Line1786,580.285552279892
25,12,0,-246.56,-5.631,17.86,442.84,A2356raw14.mat_Line1787,585.483608023788
25,12,0,-248.12,-5.565,17.87,449.81,A2356raw14.mat_Line1788,589.610583016204
25,12,0,-256.34,-5.491,17.88,510.08,A2356raw15.mat_Line1789,611.041540015307
25,12,0,-248.63,-5.415,17.89,454.15,A2356raw14.mat_Line1790,591.15799611286
25,12,0,-247.58,-5.329,17.9,449.49,A2356raw14.mat_Line1791,588.578064649888
25,12,0,-246.28,-5.246,17.91,441.75,A2356raw14.mat_Line1792,585.351977771776
25,12,0,-244.7,-5.167,17.92,432.45,A2356raw14.mat_Line1793,581.401537622286
25,12,0,-243.85,-5.09,17.93,426.1,A2356raw14.mat_Line1794,579.338588483209
25,12,0,-243.73,-5.013,17.94,424.23,A2356raw14.mat_Line1795,579.164752102124
25,12,0,-244.68,-4.927,17.95,427.47,A2356raw14.mat_Line1796,581.776938552837
25,12,0,-245.59,-4.851,17.96,433.82,A2356raw14.mat_Line1797,584.275319233209
25,12,0,-247.77,-4.764,17.97,441.42,A2356raw14.mat_Line1798,590.094657945641
25,12,0,-249.26,-4.678,17.98,448.25,A2356raw14.mat_Line1799,594.139724921116
25,12,-0,-250.39,-4.612,17.99,452.45,A2356raw14.mat_Line1800,597.218556738666
25,12,-0,-250.08,-4.532,18,452.29,A2356raw14.mat_Line1801,596.593179387656
25,12,0,-249.12,-4.443,18.01,447.63,A2356raw14.mat_Line1802,594.306110954429
25,12,0,-248.22,-4.358,18.02,439.27,A2356raw14.mat_Line1803,592.173536460002
25,12,0,-246.75,-4.278,18.03,429.19,A2356raw14.mat_Line1804,588.556004761361
25,12,0,-245.76,-4.194,18.04,421.13,A2356raw14.mat_Line1805,586.20362058254
25,12,0,-246.17,-4.118,18.05,417.25,A2356raw14.mat_Line1806,587.473115612449
25,12,0,-247.44,-4.045,18.06,417.71,A2356raw14.mat_Line1807,590.979714670172
25,12,0,-249.03,-3.953,18.07,422.19,A2356raw14.mat_Line1808,595.391428590177
25,12,0,-250.98,-3.884,18.08,428.39,A2356raw14.mat_Line1809,600.692374006133
25,12,0,-253.42,-3.718,18.1,438.46,A2356raw14.mat_Line1811,607.630603867753
25,12,0,-253.48,-3.641,18.11,439.09,A2356raw14.mat_Line1812,608.067577147921
25,12,0,-252.05,-3.577,18.12,435.53,A2356raw14.mat_Line1813,604.563869733807
25,12,0,-250.16,-3.481,18.13,427.62,A2356raw14.mat_Line1814,599.993424324529
25,12,0,-248.56,-3.405,18.14,417.7,A2356raw14.mat_Line1815,596.119143061
25,12,0,-248.11,-3.34,18.15,407.63,A2356raw14.mat_Line1816,595.218868265217
25,12,0,-248.8,-3.249,18.16,400.79,A2356raw14.mat_Line1817,597.4327828829
25,12,0,-250.75,-3.167,18.17,398.29,A2356raw14.mat_Line1818,602.938404079958
25,12,0,-253.05,-3.094,18.18,398.91,A2356raw14.mat_Line1819,609.35646541807
25,12,0,-255.68,-3.01,18.19,401.37,A2356raw14.mat_Line1820,616.747166795094
25,12,0,-257.38,-2.929,18.2,404.62,A2356raw14.mat_Line1821,621.714341212143
25,12,0,-258.94,-2.765,18.22,407.42,A2356raw14.mat_Line1823,626.911382664599
25,12,0,-257.3,-2.682,18.23,404.31,A2356raw14.mat_Line1824,623.149009239247
25,12,0,-256.26,-2.604,18.24,397.82,A2356raw14.mat_Line1825,620.976507340633
25,12,0,-253.07,-2.443,18.26,378.27,A2356raw14.mat_Line1827,613.833516093155
25,12,0,-253.82,-2.365,18.27,368.81,A2356raw14.mat_Line1828,616.539509939301
25,12,0,-257.8,-2.203,18.29,356.37,A2356raw14.mat_Line1830,628.849079648684
25,12,0,-248.85,3.063,18.95,-378.07,A2356raw14.mat_Line1896,-598.480236015386
25,12,0,-251.02,3.133,18.96,-388,A2356raw14.mat_Line1897,-603.817420056852
25,12,0,-253.24,3.222,18.97,-399.81,A2356raw14.mat_Line1898,-609.211764259024
25,12,0,-253.7,3.293,18.98,-411.31,A2356raw14.mat_Line1899,-610.085941030164
25,12,0,-249.41,3.461,19,-425.9,A2356raw14.mat_Line1901,-598.111973920353
25,12,0,-246.58,3.54,19.01,-425.25,A2356raw14.mat_Line1902,-590.409634627012
25,12,0,-243.4,3.621,19.02,-420.42,A2356raw14.mat_Line1903,-581.82868111036
25,12,0,-242.24,3.706,19.03,-414.34,A2356raw14.mat_Line1904,-578.51955808197
25,12,0,-242.1,3.78,19.04,-411.21,A2356raw14.mat_Line1905,-577.912135270988
25,12,0,-244.11,3.862,19.05,-412.6,A2356raw14.mat_Line1906,-582.871344357884
25,12,0,-246.53,3.945,19.06,-419.44,A2356raw14.mat_Line1907,-588.907393940131
25,12,0,-249.29,4.026,19.07,-429.54,A2356raw14.mat_Line1908,-595.850534142116
25,12,0,-251.51,4.181,19.09,-451.46,A2356raw14.mat_Line1910,-601.195840772236
25,12,0,-249.68,4.261,19.1,-457.83,A2356raw14.mat_Line1911,-596.215809847636
25,12,0,-247.07,4.341,19.11,-457.82,A2356raw14.mat_Line1912,-589.228773558336
25,12,0,-243.59,4.419,19.12,-451.9,A2356raw14.mat_Line1913,-580.019364831508
25,12,0,-241.34,4.493,19.13,-442.72,A2356raw14.mat_Line1914,-574.031353961266
25,12,0,-240.83,4.583,19.14,-434.17,A2356raw14.mat_Line1915,-572.517869287635
25,12,0,-240.89,4.656,19.15,-430.41,A2356raw14.mat_Line1916,-572.519577617957
25,12,0,-245.29,4.734,19.16,-454.85,A2356raw15.mat_Line1917,-583.731849576172
25,12,0,-245.43,4.824,19.17,-441.45,A2356raw14.mat_Line1918,-583.914026652935
25,12,0,-248.13,4.903,19.18,-452.33,A2356raw14.mat_Line1919,-590.752338946522
25,12,0,-244.67,4.984,19.19,-478.76,A2356raw15.mat_Line1920,-581.645763187266
25,12,0,-250.38,5.067,19.2,-471.77,A2356raw14.mat_Line1921,-596.279550601502
25,12,0,-249.33,5.15,19.21,-474.1,A2356raw14.mat_Line1922,-593.409238556323
25,12,0,-246.73,5.234,19.22,-469.9,A2356raw14.mat_Line1923,-586.535365979547
25,12,0,-243.1,5.304,19.23,-460.55,A2356raw14.mat_Line1924,-577.047476698524
25,12,0,-240.86,5.397,19.24,-449.21,A2356raw14.mat_Line1925,-571.132075756521
25,12,0,-239.56,5.467,19.25,-440.66,A2356raw14.mat_Line1926,-567.68352184199
25,12,0,-239.66,5.556,19.26,-437.85,A2356raw14.mat_Line1927,-567.812432147458
25,12,0,-242.04,5.637,19.27,-441.73,A2356raw14.mat_Line1928,-573.821089880044
25,12,0,-244.81,5.71,19.28,-451.05,A2356raw14.mat_Line1929,-580.856937454136
25,12,0,-247.8,5.801,19.29,-463.17,A2356raw14.mat_Line1930,-588.450176093243
25,12,0,-250.09,5.882,19.3,-475.61,A2356raw14.mat_Line1931,-594.261595178534
25,12,0,-251.26,5.958,19.31,-484.62,A2356raw14.mat_Line1932,-597.189223515591
25,12,0,-236.59,6.04,19.32,-523.5,A2356raw15.mat_Line1933,-559.31076507541
25,12,0,-248.13,6.11,19.33,-481.06,A2356raw14.mat_Line1934,-588.90645372545
25,12,0,-245.15,6.193,19.34,-469.88,A2356raw14.mat_Line1935,-581.122417362906
25,12,0,-242.2,6.267,19.35,-457.9,A2356raw14.mat_Line1936,-573.447002646702
25,12,0,-241,6.35,19.36,-449.66,A2356raw14.mat_Line1937,-570.272885095227
25,12,0,-240.72,6.435,19.37,-448.25,A2356raw14.mat_Line1938,-569.463524854837
25,12,0,-243.16,6.505,19.38,-454.45,A2356raw14.mat_Line1939,-575.658261660907
25,12,0,-246.12,6.592,19.39,-465.33,A2356raw14.mat_Line1940,-583.184830544121
25,12,0,-249.45,6.674,19.4,-479.46,A2356raw14.mat_Line1941,-591.686438542428
25,12,0,-252.04,6.744,19.41,-493.46,A2356raw14.mat_Line1942,-598.305494509365
25,12,0,-253.37,6.83,19.42,-503.09,A2356raw14.mat_Line1943,-601.658934529003
25,12,0,-252.28,6.912,19.43,-503.42,A2356raw14.mat_Line1944,-598.760307916641
25,12,0,-250.42,6.988,19.44,-495.18,A2356raw14.mat_Line1945,-593.884275443074
25,12,0,-247.01,7.068,19.45,-481.81,A2356raw14.mat_Line1946,-585.020812620527
25,12,0,-243.21,7.144,19.46,-467.05,A2356raw14.mat_Line1947,-575.183859238195
25,12,0,-241.2,7.235,19.47,-456.01,A2356raw14.mat_Line1948,-569.950246599026
25,12,0,-241.21,7.301,19.48,-451.34,A2356raw14.mat_Line1949,-569.921908608403
25,12,0,-243.79,7.394,19.49,-454.93,A2356raw14.mat_Line1950,-576.466178160865
25,12,0,-245.38,7.473,19.5,-570.67,A2356raw15.mat_Line1951,-580.487863514424
25,12,0,-250.49,7.546,19.51,-477.3,A2356raw14.mat_Line1952,-593.585104902621
25,12,0,-254.15,7.636,19.52,-489.73,A2356raw14.mat_Line1953,-602.962803298852
25,12,0,-254.95,7.721,19.53,-497.36,A2356raw14.mat_Line1954,-604.964468863819
25,12,-0,-254.56,7.798,19.54,-496.27,A2356raw14.mat_Line1955,-603.897192715443
25,12,0,-252.06,7.884,19.55,-486.65,A2356raw14.mat_Line1956,-597.377097934435
25,12,0,-248.21,7.961,19.56,-471.28,A2356raw14.mat_Line1957,-587.402018959229
25,12,0,-244.59,8.021,19.57,-455.42,A2356raw14.mat_Line1958,-578.057713128943
25,12,0,-243.08,8.116,19.58,-443.91,A2356raw14.mat_Line1959,-574.12088425814
25,12,0,-243.32,8.186,19.59,-440.65,A2356raw14.mat_Line1960,-574.690522171032
25,12,0,-244.88,8.272,19.6,-445.62,A2356raw14.mat_Line1961,-578.636714633572
25,12,0,-251.82,8.437,19.62,-468.63,A2356raw14.mat_Line1963,-596.381179423265
25,12,0,-254.69,8.501,19.63,-480.75,A2356raw14.mat_Line1964,-603.745408419511
25,12,0,-256.18,8.588,19.64,-488.84,A2356raw14.mat_Line1965,-607.540144101255
25,12,0,-255.8,8.668,19.65,-487.75,A2356raw14.mat_Line1966,-606.508513490226
25,12,0,-244.14,8.744,19.66,-585.26,A2356raw15.mat_Line1967,-576.454688485382
25,12,0,-250.24,8.837,19.67,-466.62,A2356raw14.mat_Line1968,-592.070224429647
25,12,0,-246.24,8.923,19.68,-452.79,A2356raw14.mat_Line1969,-581.741288361902
25,12,-0,-244.4,8.992,19.69,-441.58,A2356raw14.mat_Line1970,-576.984373332981
25,12,0,-243.86,9.077,19.7,-436.76,A2356raw14.mat_Line1971,-575.555458037563
25,12,0,-245.92,9.154,19.71,-439.41,A2356raw14.mat_Line1972,-580.796496906764
25,12,0,-248.45,9.241,19.72,-446.73,A2356raw14.mat_Line1973,-587.246985742761
25,12,0,-251.86,9.32,19.73,-456.98,A2356raw14.mat_Line1974,-595.97778329334
25,12,0,-251.38,9.394,19.74,-603.44,A2356raw15.mat_Line1975,-594.703983526938
25,12,0,-255.89,9.48,19.75,-474.41,A2356raw14.mat_Line1976,-606.286584249382
25,12,0,-254.99,9.565,19.76,-474.42,A2356raw14.mat_Line1977,-603.92097053621
25,12,0,-252.76,9.622,19.77,-466.8,A2356raw14.mat_Line1978,-598.144090531666
25,12,0,-245.42,9.715,19.78,-572.99,A2356raw15.mat_Line1979,-579.23970524255
25,12,0,-246.1,9.797,19.79,-438.51,A2356raw14.mat_Line1980,-580.9454985991
25,12,0,-243.23,9.873,19.8,-425.93,A2356raw14.mat_Line1981,-573.559881408227
25,12,0,-242.74,9.954,19.81,-420.02,A2356raw14.mat_Line1982,-572.270915351613
25,12,0,-244,10.032,19.82,-421.74,A2356raw14.mat_Line1983,-575.461721589686
25,12,-0,-246.27,10.112,19.83,-430.27,A2356raw14.mat_Line1984,-581.242932067286
25,12,0,-249.42,10.196,19.84,-442.09,A2356raw14.mat_Line1985,-589.290961066024
25,12,0,-252.9,10.271,19.85,-453.6,A2356raw14.mat_Line1986,-598.208773683954
25,12,0,-254.32,10.351,19.86,-462.62,A2356raw14.mat_Line1987,-601.832419804863
25,12,0,-249.85,10.424,19.87,-590.86,A2356raw15.mat_Line1988,-590.30072949926
25,12,0,-252.74,10.51,19.88,-461.98,A2356raw14.mat_Line1989,-597.69736887117
25,12,0,-250.5,10.583,19.89,-452.03,A2356raw14.mat_Line1990,-591.907032715733
25,12,0,-246.36,10.662,19.9,-439.13,A2356raw14.mat_Line1991,-581.251833555829
25,12,0,-244.05,10.755,19.91,-426.08,A2356raw14.mat_Line1992,-575.301773489081
25,12,0,-246.97,10.832,19.92,-561.65,A2356raw15.mat_Line1993,-582.751282839214
25,12,0,-244.36,10.898,19.93,-418.47,A2356raw14.mat_Line1994,-576.042603693604
25,12,0,-246.47,10.992,19.94,-425,A2356raw14.mat_Line1995,-581.411463643622
25,12,0,-250.1,11.064,19.95,-435.57,A2356raw14.mat_Line1996,-590.697458500051
25,12,0,-252.62,11.151,19.96,-447.55,A2356raw14.mat_Line1997,-597.143389179494
25,12,-0,-252.15,11.233,19.97,-593.5,A2356raw15.mat_Line1998,-595.90531633701
25,12,-0,-254.99,11.315,19.98,-462.29,A2356raw14.mat_Line1999,-603.185940076457
25,12,0,-253.81,11.396,19.99,-460.59,A2356raw14.mat_Line2000,-600.119001008491
25,12,0,-247.74,11.478,20,-559.95,A2356raw15.mat_Line2001,-584.498794711988
25,12,-0,-246.79,11.541,20.01,-551.41,A2356raw15.mat_Line2002,-582.043563365926
25,12,0,-244.82,11.624,20.02,-426.54,A2356raw14.mat_Line2003,-576.973499485857
25,12,0,-244.06,11.694,20.03,-418.63,A2356raw14.mat_Line2004,-575.00763120059
25,12,0,-244.72,11.76,20.04,-417.85,A2356raw14.mat_Line2005,-576.675001198404
25,12,0,-247.24,11.809,20.05,-424.21,A2356raw14.mat_Line2006,-583.111110684361
25,12,0,-249.51,11.851,20.06,-435.11,A2356raw14.mat_Line2007,-588.918377883459
25,12,0,-251.81,11.893,20.07,-445.2,A2356raw14.mat_Line2008,-594.811266206817
25,12,0,-253.78,11.925,20.08,-452.48,A2356raw14.mat_Line2009,-599.866870568093
25,12,0,-254.87,11.957,20.09,-454.94,A2356raw14.mat_Line2010,-602.662381568859
25,12,0,-253.92,11.972,20.1,-452.74,A2356raw14.mat_Line2011,-600.212327915318
25,12,0,-251.92,11.992,20.11,-447.62,A2356raw14.mat_Line2012,-595.063087224052
25,12,0,-248.98,11.993,20.12,-441.11,A2356raw14.mat_Line2013,-587.514908460011
25,12,0,-246.78,12.013,20.13,-435.88,A2356raw14.mat_Line2014,-581.870414714473
25,12,0,-247.12,12.003,20.14,-434.05,A2356raw14.mat_Line2015,-582.744278443767
25,12,0,-248.56,12.009,20.15,-436.91,A2356raw14.mat_Line2016,-586.43298302832
25,12,0,-251.74,12.015,20.16,-442.67,A2356raw14.mat_Line2017,-594.593461868306
25,12,0,-253.96,11.99,20.17,-448.71,A2356raw14.mat_Line2018,-600.309625023081
25,12,0,-255.17,11.988,20.18,-452.25,A2356raw14.mat_Line2019,-603.42513903029
25,12,0,-255.35,11.967,20.19,-452.49,A2356raw14.mat_Line2020,-603.895345710821
25,12,0,-253.25,11.965,20.2,-450.11,A2356raw14.mat_Line2021,-598.490838677095
25,12,0,-250.61,11.935,20.21,-445.4,A2356raw14.mat_Line2022,-591.715696885663
25,12,0,-248.11,11.937,20.22,-441.52,A2356raw14.mat_Line2023,-585.301219878678
25,12,0,-242.76,11.917,20.23,-542.15,A2356raw15.mat_Line2024,-571.617117785573
25,12,0,-246.16,11.919,20.24,-437.1,A2356raw14.mat_Line2025,-580.311227696192
25,12,0,-247.09,11.906,20.25,-438.74,A2356raw14.mat_Line2026,-582.696871563014
25,12,0,-249.03,11.907,20.26,-443.01,A2356raw14.mat_Line2027,-587.669534826484
25,12,0,-250.63,11.893,20.27,-448.32,A2356raw14.mat_Line2028,-591.78012161532
25,12,0,-252.49,11.893,20.28,-454.2,A2356raw14.mat_Line2029,-596.559100170504
25,12,0,-255.81,11.884,20.29,-594.4,A2356raw15.mat_Line2030,-605.106796738399
25,12,0,-253.63,11.889,20.3,-458.26,A2356raw14.mat_Line2031,-599.492321382639
25,12,0,-252.85,11.864,20.31,-456.94,A2356raw14.mat_Line2032,-597.493925582495
25,12,0,-252.19,11.84,20.32,-453.17,A2356raw14.mat_Line2033,-595.804662956359
25,12,0,-249.93,11.788,20.33,-447.56,A2356raw14.mat_Line2034,-590.016076577983
25,12,0,-248.13,11.747,20.34,-440.23,A2356raw14.mat_Line2035,-585.411599112616
25,12,0,-245.64,11.714,20.35,-434.66,A2356raw14.mat_Line2036,-579.043426852067
25,12,0,-244.48,11.658,20.36,-432.85,A2356raw14.mat_Line2037,-576.093009894833
25,12,-0,-247.64,11.522,20.38,-446.95,A2356raw14.mat_Line2039,-584.227952963923
25,12,0,-252.64,11.439,20.39,-457.4,A2356raw14.mat_Line2040,-597.093834157431
25,12,0,-257.2,11.369,20.4,-465.79,A2356raw14.mat_Line2041,-608.864176961309
25,12,0,-259.62,11.267,20.41,-471.53,A2356raw14.mat_Line2042,-615.149223811253
25,12,0,-259.28,11.177,20.42,-474.78,A2356raw14.mat_Line2043,-614.303802384178
